pos	X
57.91	6.82124e-13
57.915	6.82124e-13
57.92	6.82124e-13
57.925	6.82124e-13
57.93	6.82124e-13
57.935	6.82124e-13
57.94	6.82124e-13
57.945	4.54751e-13
57.95	4.54751e-13
57.955	4.54751e-13
57.96	4.54751e-13
57.965	4.54751e-13
57.97	4.54751e-13
57.975	2.27375e-13
57.98	2.27375e-13
57.985	2.27375e-13
57.99	4.54751e-13
57.995	4.54751e-13
58.0	4.54751e-13
58.005	4.54751e-13
58.01	4.54751e-13
58.015	4.54751e-13
58.02	4.54751e-13
58.025	4.54751e-13
58.03	2.27375e-13
58.035	0.0
58.04	0.0
58.045	-2.27375e-13
58.05	-4.54751e-13
58.055	-2.27375e-13
58.06	-4.54751e-13
58.065	-2.27375e-13
58.07	-4.54751e-13
58.075	-6.82124e-13
58.08	-6.82124e-13
58.085	-9.09502e-13
58.09	-1.13688e-12
58.095	-1.13688e-12
58.1	-1.36425e-12
58.105	-1.59162e-12
58.11	-2.04638e-12
58.115	-2.27375e-12
58.12	-2.50112e-12
58.125	-2.7285e-12
58.13	-2.95587e-12
58.135	-3.41062e-12
58.14	-3.86538e-12
58.145	-3.86538e-12
58.15	-3.86538e-12
58.155	-4.32013e-12
58.16	-4.32013e-12
58.165	-4.5475e-12
58.17	-4.77487e-12
58.175	-4.5475e-12
58.18	-4.77487e-12
58.185	-4.5475e-12
58.19	-4.09275e-12
58.195	-3.86538e-12
58.2	-3.18325e-12
58.205	-2.50112e-12
58.21	-1.819e-12
58.215	-9.09502e-13
58.22	2.27375e-13
58.225	1.13688e-12
58.23	2.50112e-12
58.235	3.63801e-12
58.24	5.00225e-12
58.245	6.36649e-12
58.25	7.50339e-12
58.255	8.64026e-12
58.26	9.77712e-12
58.265	1.0914e-11
58.27	1.18235e-11
58.275	1.22782e-11
58.28	1.2733e-11
58.285	1.29604e-11
58.29	1.25056e-11
58.295	1.20509e-11
58.3	1.18235e-11
58.305	1.0914e-11
58.31	9.77712e-12
58.315	8.86763e-12
58.32	7.73076e-12
58.325	6.36649e-12
58.33	5.22962e-12
58.335	3.86538e-12
58.34	2.7285e-12
58.345	1.819e-12
58.35	4.54751e-13
58.355	0.0
58.36	-6.82124e-13
58.365	-1.36425e-12
58.37	-1.819e-12
58.375	-2.04638e-12
58.38	-2.04638e-12
58.385	-2.04638e-12
58.39	-2.27375e-12
58.395	-2.27375e-12
58.4	-2.27375e-12
58.405	-2.27375e-12
58.41	-2.27375e-12
58.415	-2.27375e-12
58.42	-2.27375e-12
58.425	-2.50112e-12
58.43	-2.50112e-12
58.435	-2.50112e-12
58.44	-2.50112e-12
58.445	-2.7285e-12
58.45	-3.18325e-12
58.455	-3.18325e-12
58.46	-3.18325e-12
58.465	-3.41062e-12
58.47	-3.18325e-12
58.475	-3.18325e-12
58.48	-3.18325e-12
58.485	-3.18325e-12
58.49	-2.95587e-12
58.495	-2.95587e-12
58.5	-2.7285e-12
58.505	-2.50112e-12
58.51	-2.27375e-12
58.515	-2.04638e-12
58.52	-2.04638e-12
58.525	-1.819e-12
58.53	-1.36425e-12
58.535	-1.13688e-12
58.54	-9.09502e-13
58.545	-6.82124e-13
58.55	-4.54751e-13
58.555	0.0
58.56	0.0
58.565	4.54751e-13
58.57	4.54751e-13
58.575	4.54751e-13
58.58	9.09502e-13
58.585	9.09502e-13
58.59	6.82124e-13
58.595	1.13688e-12
58.6	1.13688e-12
58.605	1.13688e-12
58.61	1.36425e-12
58.615	1.13688e-12
58.62	1.13688e-12
58.625	1.13688e-12
58.63	1.13688e-12
58.635	9.09502e-13
58.64	6.82124e-13
58.645	6.82124e-13
58.65	4.54751e-13
58.655	4.54751e-13
58.66	2.27375e-13
58.665	0.0
58.67	-4.54751e-13
58.675	-6.82124e-13
58.68	-6.82124e-13
58.685	-9.09502e-13
58.69	-1.13688e-12
58.695	-1.36425e-12
58.7	-1.36425e-12
58.705	-1.59162e-12
58.71	-1.819e-12
58.715	-1.819e-12
58.72	-2.04638e-12
58.725	-2.04638e-12
58.73	-2.04638e-12
58.735	-2.04638e-12
58.74	-2.04638e-12
58.745	-2.04638e-12
58.75	-1.819e-12
58.755	-2.04638e-12
58.76	-1.819e-12
58.765	-1.59162e-12
58.77	-1.59162e-12
58.775	-1.59162e-12
58.78	-1.36425e-12
58.785	-1.13688e-12
58.79	-9.09502e-13
58.795	-6.82124e-13
58.8	-4.54751e-13
58.805	-2.27375e-13
58.81	0.0
58.815	2.27375e-13
58.82	4.54751e-13
58.825	4.54751e-13
58.83	4.54751e-13
58.835	9.09502e-13
58.84	9.09502e-13
58.845	9.09502e-13
58.85	1.13688e-12
58.855	1.13688e-12
58.86	1.13688e-12
58.865	1.13688e-12
58.87	1.13688e-12
58.875	1.13688e-12
58.88	1.13688e-12
58.885	1.13688e-12
58.89	1.13688e-12
58.895	1.13688e-12
58.9	1.13688e-12
58.905	1.13688e-12
58.91	9.09502e-13
58.915	9.09502e-13
58.92	4.54751e-13
58.925	4.54751e-13
58.93	4.54751e-13
58.935	2.27375e-13
58.94	0.0
58.945	0.0
58.95	2.27375e-13
58.955	2.27375e-13
58.96	0.0
58.965	-2.27375e-13
58.97	-2.27375e-13
58.975	-2.27375e-13
58.98	-4.54751e-13
58.985	-2.27375e-13
58.99	-2.27375e-13
58.995	-2.27375e-13
59.0	-4.54751e-13
59.005	-4.54751e-13
59.01	-6.82124e-13
59.015	-4.54751e-13
59.02	-4.54751e-13
59.025	-4.54751e-13
59.03	0.0
59.035	0.0
59.04	0.0
59.045	0.0
59.05	0.0
59.055	0.0
59.06	0.0
59.065	2.27375e-13
59.07	2.27375e-13
59.075	4.54751e-13
59.08	4.54751e-13
59.085	4.54751e-13
59.09	4.54751e-13
59.095	4.54751e-13
59.1	6.82124e-13
59.105	9.09502e-13
59.11	9.09502e-13
59.115	6.82124e-13
59.12	9.09502e-13
59.125	1.13688e-12
59.13	9.09502e-13
59.135	9.09502e-13
59.14	1.13688e-12
59.145	1.13688e-12
59.15	6.82124e-13
59.155	6.82124e-13
59.16	6.82124e-13
59.165	4.54751e-13
59.17	6.82124e-13
59.175	4.54751e-13
59.18	6.82124e-13
59.185	4.54751e-13
59.19	4.54751e-13
59.195	4.54751e-13
59.2	6.82124e-13
59.205	4.54751e-13
59.21	4.54751e-13
59.215	2.27375e-13
59.22	2.27375e-13
59.225	2.27375e-13
59.23	2.27375e-13
59.235	2.27375e-13
59.24	2.27375e-13
59.245	0.0
59.25	4.54751e-13
59.255	2.27375e-13
59.26	4.54751e-13
59.265	4.54751e-13
59.27	4.54751e-13
59.275	6.82124e-13
59.28	6.82124e-13
59.285	9.09502e-13
59.29	9.09502e-13
59.295	6.82124e-13
59.3	9.09502e-13
59.305	6.82124e-13
59.31	4.54751e-13
59.315	6.82124e-13
59.32	6.82124e-13
59.325	6.82124e-13
59.33	4.54751e-13
59.335	6.82124e-13
59.34	9.09502e-13
59.345	9.09502e-13
59.35	9.09502e-13
59.355	6.82124e-13
59.36	4.54751e-13
59.365	4.54751e-13
59.37	4.54751e-13
59.375	4.54751e-13
59.38	4.54751e-13
59.385	6.82124e-13
59.39	4.54751e-13
59.395	4.54751e-13
59.4	4.54751e-13
59.405	4.54751e-13
59.41	4.54751e-13
59.415	4.54751e-13
59.42	4.54751e-13
59.425	4.54751e-13
59.43	4.54751e-13
59.435	2.27375e-13
59.44	0.0
59.445	0.0
59.45	0.0
59.455	0.0
59.46	0.0
59.465	0.0
59.47	0.0
59.475	0.0
59.48	0.0
59.485	0.0
59.49	0.0
59.495	0.0
59.5	0.0
59.505	0.0
59.51	0.0
59.515	0.0
59.52	0.0
59.525	0.0
59.53	2.27375e-13
59.535	4.54751e-13
59.54	4.54751e-13
59.545	2.27375e-13
59.55	2.27375e-13
59.555	4.54751e-13
59.56	2.27375e-13
59.565	2.27375e-13
59.57	0.0
59.575	0.0
59.58	2.27375e-13
59.585	2.27375e-13
59.59	2.27375e-13
59.595	2.27375e-13
59.6	0.0
59.605	0.0
59.61	0.0
59.615	0.0
59.62	0.0
59.625	0.0
59.63	2.27375e-13
59.635	4.54751e-13
59.64	4.54751e-13
59.645	0.0
59.65	0.0
59.655	0.0
59.66	0.0
59.665	0.0
59.67	0.0
59.675	0.0
59.68	0.0
59.685	0.0
59.69	2.27375e-13
59.695	2.27375e-13
59.7	2.27375e-13
59.705	4.54751e-13
59.71	2.27375e-13
59.715	0.0
59.72	0.0
59.725	0.0
59.73	0.0
59.735	0.0
59.74	2.27375e-13
59.745	2.27375e-13
59.75	2.27375e-13
59.755	2.27375e-13
59.76	2.27375e-13
59.765	4.54751e-13
59.77	4.54751e-13
59.775	2.27375e-13
59.78	2.27375e-13
59.785	2.27375e-13
59.79	0.0
59.795	2.27375e-13
59.8	2.27375e-13
59.805	0.0
59.81	0.0
59.815	0.0
59.82	0.0
59.825	2.27375e-13
59.83	2.27375e-13
59.835	0.0
59.84	0.0
59.845	0.0
59.85	0.0
59.855	0.0
59.86	2.27375e-13
59.865	2.27375e-13
59.87	0.0
59.875	0.0
59.88	2.27375e-13
59.885	0.0
59.89	2.27375e-13
59.895	0.0
59.9	2.27375e-13
59.905	0.0
59.91	0.0
59.915	0.0
59.92	0.0
59.925	-2.27375e-13
59.93	-2.27375e-13
59.935	-2.27375e-13
59.94	-2.27375e-13
59.945	-2.27375e-13
59.95	-2.27375e-13
59.955	-2.27375e-13
59.96	0.0
59.965	2.27375e-13
59.97	0.0
59.975	0.0
59.98	0.0
59.985	0.0
59.99	0.0
59.995	0.0
60.0	0.0
60.005	2.27375e-13
60.01	0.0
60.015	2.27375e-13
60.02	0.0
60.025	0.0
60.03	0.0
60.035	2.27375e-13
60.04	0.0
60.045	0.0
60.05	0.0
60.055	0.0
60.06	0.0
60.065	0.0
60.07	0.0
60.075	0.0
60.08	-2.27375e-13
60.085	0.0
60.09	0.0
60.095	0.0
60.1	0.0
60.105	0.0
60.11	0.0
60.115	0.0
60.12	0.0
60.125	0.0
60.13	0.0
60.135	0.0
60.14	0.0
60.145	2.27375e-13
60.15	2.27375e-13
60.155	2.27375e-13
60.16	2.27375e-13
60.165	4.54751e-13
60.17	2.27375e-13
60.175	2.27375e-13
60.18	4.54751e-13
60.185	4.54751e-13
60.19	2.27375e-13
60.195	4.54751e-13
60.2	2.27375e-13
60.205	2.27375e-13
60.21	4.54751e-13
60.215	4.54751e-13
60.22	2.27375e-13
60.225	4.54751e-13
60.23	4.54751e-13
60.235	4.54751e-13
60.24	4.54751e-13
60.245	2.27375e-13
60.25	4.54751e-13
60.255	6.82124e-13
60.26	6.82124e-13
60.265	4.54751e-13
60.27	4.54751e-13
60.275	4.54751e-13
60.28	4.54751e-13
60.285	2.27375e-13
60.29	4.54751e-13
60.295	4.54751e-13
60.3	6.82124e-13
60.305	9.09502e-13
60.31	6.82124e-13
60.315	4.54751e-13
60.32	4.54751e-13
60.325	4.54751e-13
60.33	4.54751e-13
60.335	4.54751e-13
60.34	6.82124e-13
60.345	9.09502e-13
60.35	6.82124e-13
60.355	6.82124e-13
60.36	6.82124e-13
60.365	9.09502e-13
60.37	1.13688e-12
60.375	9.09502e-13
60.38	9.09502e-13
60.385	1.13688e-12
60.39	1.13688e-12
60.395	1.13688e-12
60.4	1.13688e-12
60.405	9.09502e-13
60.41	9.09502e-13
60.415	9.09502e-13
60.42	1.13688e-12
60.425	1.13688e-12
60.43	1.13688e-12
60.435	1.36425e-12
60.44	1.36425e-12
60.445	1.36425e-12
60.45	1.59162e-12
60.455	1.59162e-12
60.46	1.36425e-12
60.465	1.13688e-12
60.47	1.13688e-12
60.475	1.36425e-12
60.48	1.13688e-12
60.485	9.09502e-13
60.49	6.82124e-13
60.495	6.82124e-13
60.5	6.82124e-13
